日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,板块名称,股票代码
2023-04-07,11.5,11.4,11.65,11.31,154942,177403906.0,2.96,-0.87,-0.1,1.38,动物保健,600201
2023-04-10,11.45,11.09,11.49,11.02,178484,199215672.0,4.12,-2.72,-0.31,1.59,动物保健,600201
2023-04-03,8.18,8.25,8.31,8.16,18672,15392508.0,1.83,0.73,0.06,0.45,动物保健,688098
2023-04-04,8.26,8.22,8.34,8.2,16622,13740631.0,1.7,-0.36,-0.03,0.4,动物保健,688098
2023-04-06,8.23,8.23,8.27,8.17,15200,12500856.0,1.22,0.12,0.01,0.37,动物保健,688098
2023-04-07,8.24,8.31,8.32,8.2,15751,13060857.0,1.46,0.97,0.08,0.38,动物保健,688098
2023-04-10,8.27,8.22,8.34,8.2,15692,12972256.0,1.68,-1.08,-0.09,0.38,动物保健,688098
2023-04-03,19.41,19.46,19.64,19.3,14958,29182576.0,1.75,0.26,0.05,1.8,动物保健,300871
2023-04-04,19.61,19.89,20.15,19.4,29495,58322139.0,3.85,2.21,0.43,3.56,动物保健,300871
2023-04-06,19.93,19.59,20.04,19.48,21714,42732843.0,2.82,-1.51,-0.3,2.62,动物保健,300871
2023-04-07,19.58,19.66,19.75,19.4,12217,23907316.0,1.79,0.36,0.07,1.47,动物保健,300871
2023-04-10,19.5,19.17,19.53,19.08,22233,42788088.62,2.29,-2.49,-0.49,2.68,动物保健,300871
2023-04-03,11.48,11.46,11.54,11.36,42900,49157291.0,1.58,0.35,0.04,0.67,动物保健,603718
2023-04-04,11.48,11.41,11.55,11.37,40509,46358933.0,1.57,-0.44,-0.05,0.63,动物保健,603718
2023-04-06,11.38,11.3,11.43,11.25,41522,46996308.0,1.58,-0.96,-0.11,0.64,动物保健,603718
2023-04-07,11.33,11.47,11.48,11.27,36431,41652266.0,1.86,1.5,0.17,0.57,动物保健,603718
2023-04-10,11.43,11.2,11.46,11.16,48739,54982127.0,2.62,-2.35,-0.27,0.76,动物保健,603718
2023-04-03,14.92,15.22,15.3,14.89,100913,152442191.0,2.75,2.01,0.3,0.99,动物保健,600195
2023-04-04,15.18,15.1,15.28,14.98,69311,104769741.0,1.97,-0.79,-0.12,0.68,动物保健,600195
2023-04-06,15.14,14.93,15.35,14.67,120059,179353650.0,4.5,-1.13,-0.17,1.18,动物保健,600195
2023-04-07,14.94,14.9,15.05,14.8,53569,79942769.0,1.67,-0.2,-0.03,0.52,动物保健,600195
2023-04-10,14.96,14.38,14.96,14.18,120332,173553027.0,5.23,-3.49,-0.52,1.18,动物保健,600195
2023-04-03,8.44,8.45,8.48,8.4,56087,47269060.77,0.94,-0.47,-0.04,0.6,农业综合,002556
2023-04-04,8.45,8.32,8.45,8.22,98867,82219729.0,2.72,-1.54,-0.13,1.06,农业综合,002556
2023-04-06,8.32,8.25,8.32,8.19,53407,43955484.17,1.56,-0.84,-0.07,0.57,农业综合,002556
2023-04-07,8.24,8.35,8.37,8.22,62620,51986396.94,1.82,1.21,0.1,0.67,农业综合,002556
2023-04-10,8.34,8.31,8.34,8.24,36510,30227445.12,1.2,-0.48,-0.04,0.39,农业综合,002556
2023-04-03,3.21,3.23,3.25,3.21,576,185945.93,1.24,0.0,0.0,0.06,动物保健,838275
2023-04-04,3.25,3.19,3.25,3.19,1069,343047.16,1.86,-1.24,-0.04,0.12,动物保健,838275
2023-04-06,3.2,3.18,3.22,3.18,1023,327463.06,1.25,-0.31,-0.01,0.11,动物保健,838275
2023-04-07,3.2,3.2,3.22,3.2,404,129942.0,0.63,0.63,0.02,0.04,动物保健,838275
2023-04-10,3.2,3.2,3.23,3.18,5553,1779546.71,1.56,0.0,0.0,0.62,动物保健,838275
2023-04-03,8.52,8.29,8.52,8.16,1147,947970.03,4.38,0.85,0.07,0.14,动物保健,839729
2023-04-04,8.18,8.2,8.4,8.16,487,400525.86,2.9,-1.09,-0.09,0.06,动物保健,839729
2023-04-06,8.3,8.05,8.3,8.0,1009,816453.19,3.66,-1.83,-0.15,0.13,动物保健,839729
2023-04-07,8.12,8.03,8.12,8.0,1869,1499573.18,1.49,-0.25,-0.02,0.23,动物保健,839729
2023-04-10,8.09,8.08,8.16,7.9,747,603922.84,3.24,0.62,0.05,0.09,动物保健,839729
2023-04-03,3.25,3.24,3.25,3.21,1525,492228.91,1.23,0.0,0.0,0.09,农业综合,830964
2023-04-04,3.25,3.23,3.25,3.22,629,203328.74,0.93,-0.31,-0.01,0.04,农业综合,830964
2023-04-06,3.22,3.24,3.26,3.21,888,286582.95,1.55,0.31,0.01,0.05,农业综合,830964
2023-04-07,3.25,3.24,3.26,3.22,650,210612.16,1.23,0.0,0.0,0.04,农业综合,830964
2023-04-10,3.26,3.24,3.27,3.23,1439,467782.48,1.23,0.0,0.0,0.08,农业综合,830964
2023-04-03,5.3,5.28,5.3,5.23,40783,21466361.25,1.33,0.0,0.0,0.53,动物保健,002688
2023-04-04,5.28,5.24,5.32,5.23,33699,17770288.5,1.7,-0.76,-0.04,0.44,动物保健,002688
2023-04-06,5.23,5.17,5.24,5.15,32761,16988723.0,1.72,-1.34,-0.07,0.43,动物保健,002688
2023-04-07,5.2,5.19,5.25,5.15,31996,16644976.0,1.93,0.39,0.02,0.42,动物保健,002688
2023-04-10,5.22,5.09,5.22,5.06,51940,26618749.0,3.08,-1.93,-0.1,0.68,动物保健,002688
2023-04-03,28.49,31.26,31.26,28.18,140377,428643051.0,10.84,9.99,2.84,4.0,动物保健,603566
2023-04-04,30.76,31.6,32.12,30.76,105492,331765092.0,4.35,1.09,0.34,3.0,动物保健,603566
2023-04-06,31.3,30.85,31.66,30.52,42188,130552909.0,3.61,-2.37,-0.75,1.2,动物保健,603566
2023-04-07,30.69,30.75,31.1,30.41,40367,123983758.0,2.24,-0.32,-0.1,1.15,动物保健,603566
2023-04-10,30.86,30.01,30.9,29.92,41410,124786412.0,3.19,-2.41,-0.74,1.18,动物保健,603566
2023-04-03,39.84,40.35,40.55,39.26,22179,88462459.15,3.23,1.08,0.43,1.46,动物保健,002868
2023-04-04,40.19,39.55,40.4,39.05,19313,76451927.06,3.35,-1.98,-0.8,1.27,动物保健,002868
2023-04-06,39.7,39.79,40.2,39.05,14430,57206930.17,2.91,0.61,0.24,0.95,动物保健,002868
2023-04-07,39.57,39.37,40.17,39.0,11275,44620439.4,2.94,-1.06,-0.42,0.74,动物保健,002868
2023-04-10,39.66,38.11,39.66,38.11,19289,74553286.2,3.94,-3.2,-1.26,1.27,动物保健,002868
2023-04-03,27.25,27.34,27.89,26.79,16444,44982841.0,4.04,0.48,0.13,1.32,动物保健,688526
2023-04-04,27.6,26.72,27.78,26.5,13394,36119565.0,4.68,-2.27,-0.62,1.07,动物保健,688526
2023-04-06,26.9,26.36,26.9,25.99,12038,31649746.0,3.41,-1.35,-0.36,0.96,动物保健,688526
2023-04-07,26.62,25.86,26.84,24.89,33627,86301231.0,7.4,-1.9,-0.5,2.69,动物保健,688526
2023-04-10,25.88,25.8,26.19,25.57,16663,43115560.0,2.4,-0.23,-0.06,1.33,动物保健,688526
2023-04-03,39.33,40.7,41.4,39.25,48832,197623348.0,5.43,2.8,1.11,1.52,畜禽养殖,300761
2023-04-04,40.71,42.46,43.46,40.71,59965,254519507.0,6.76,4.32,1.76,1.86,畜禽养殖,300761
2023-04-06,42.46,42.33,43.15,40.91,39562,165870329.0,5.28,-0.31,-0.13,1.23,畜禽养殖,300761
2023-04-07,41.88,41.81,42.15,41.3,23777,99228593.0,2.01,-1.23,-0.52,0.74,畜禽养殖,300761
2023-04-10,42.03,41.23,42.6,40.95,25877,107344169.72,3.95,-1.39,-0.58,0.8,畜禽养殖,300761
2023-04-03,7.78,8.18,8.31,7.73,755260,612936456.41,7.37,3.94,0.31,6.56,畜禽养殖,000735
2023-04-04,8.07,8.16,8.33,8.07,529630,433966132.99,3.18,-0.24,-0.02,4.6,畜禽养殖,000735
2023-04-06,8.08,8.38,8.54,8.07,673886,563775240.47,5.76,2.7,0.22,5.86,畜禽养殖,000735
2023-04-07,8.37,8.16,8.48,8.1,525446,432545465.23,4.53,-2.63,-0.22,4.57,畜禽养殖,000735
2023-04-10,8.12,7.99,8.16,7.9,361363,288877316.17,3.19,-2.08,-0.17,3.14,畜禽养殖,000735
2023-04-03,3.27,3.37,3.38,3.25,484866,162374173.43,3.94,2.12,0.07,1.99,畜禽养殖,002157
2023-04-04,3.37,3.5,3.6,3.35,1330700,468212248.0,7.42,3.86,0.13,5.46,畜禽养殖,002157
2023-04-06,3.46,3.4,3.48,3.39,668721,228522995.24,2.57,-2.86,-0.1,2.75,畜禽养殖,002157
2023-04-07,3.39,3.36,3.4,3.35,372586,125499093.12,1.47,-1.18,-0.04,1.53,畜禽养殖,002157
2023-04-10,3.35,3.32,3.4,3.3,385486,129002314.66,2.98,-1.19,-0.04,1.58,畜禽养殖,002157
2023-04-03,30.18,31.25,31.56,30.11,37195,115816941.52,4.8,3.55,1.07,3.53,畜禽养殖,001201
2023-04-04,31.23,32.49,33.98,30.87,61893,202455666.53,9.95,3.97,1.24,5.87,畜禽养殖,001201
2023-04-06,32.27,31.85,32.76,31.4,30212,96297061.08,4.19,-1.97,-0.64,2.87,畜禽养殖,001201
2023-04-07,31.66,31.37,31.93,31.35,17826,56286926.04,1.82,-1.51,-0.48,1.69,畜禽养殖,001201
2023-04-10,31.3,30.82,31.3,30.57,16831,51977441.54,2.33,-1.75,-0.55,1.6,畜禽养殖,001201
2023-04-03,48.71,49.88,50.5,48.5,529704,2648090154.32,4.08,1.8,0.88,1.46,畜禽养殖,002714
2023-04-04,49.88,50.66,51.6,49.8,617794,3135317382.07,3.61,1.56,0.78,1.7,畜禽养殖,002714
2023-04-06,50.39,50.18,51.66,49.78,381087,1927450147.16,3.71,-0.95,-0.48,1.05,畜禽养殖,002714
2023-04-07,50.0,49.43,50.45,49.38,229775,1143071315.19,2.13,-1.49,-0.75,0.63,畜禽养殖,002714
2023-04-10,49.43,49.38,49.94,49.04,206940,1022723427.96,1.82,-0.1,-0.05,0.57,畜禽养殖,002714
2023-04-03,3.58,3.66,3.66,3.57,33925,12302093.5,2.52,2.52,0.09,0.49,水产养殖,002069
2023-04-04,3.65,3.59,3.67,3.59,38569,13982789.0,2.19,-1.91,-0.07,0.56,水产养殖,002069
2023-04-06,3.59,3.58,3.63,3.55,34890,12520016.5,2.23,-0.28,-0.01,0.5,水产养殖,002069
2023-04-07,3.65,3.64,3.66,3.59,26218,9530187.5,1.96,1.68,0.06,0.38,水产养殖,002069
2023-04-10,3.62,3.63,3.66,3.6,33877,12309499.0,1.65,-0.27,-0.01,0.49,水产养殖,002069
2023-04-03,25.68,26.2,26.43,25.68,19674,51525006.0,2.91,1.55,0.4,2.98,畜禽养殖,605296
2023-04-04,26.18,26.47,26.94,26.16,29893,79378249.0,2.98,1.03,0.27,4.52,畜禽养殖,605296
2023-04-06,26.46,26.44,26.78,26.13,14704,38751906.0,2.46,-0.11,-0.03,2.22,畜禽养殖,605296
2023-04-07,26.47,26.34,26.56,26.1,10702,28282426.0,1.74,-0.38,-0.1,1.62,畜禽养殖,605296
2023-04-10,26.33,26.19,26.51,26.19,8498,22356261.0,1.21,-0.57,-0.15,1.29,畜禽养殖,605296
2023-04-03,19.08,19.52,19.74,18.94,121384,235050609.0,4.17,1.67,0.32,11.62,畜禽养殖,300967
2023-04-04,19.28,19.47,19.91,19.28,109880,215093897.0,3.23,-0.26,-0.05,10.51,畜禽养殖,300967
2023-04-06,18.75,19.81,20.37,18.51,147031,282044486.0,9.55,1.75,0.34,14.07,畜禽养殖,300967
2023-04-07,19.36,18.25,19.4,15.87,117963,217333939.0,17.82,-7.87,-1.56,11.29,畜禽养殖,300967
2023-04-10,18.56,18.41,18.94,18.26,67911,125917724.67,3.73,0.88,0.16,6.5,畜禽养殖,300967
2023-04-03,5.74,5.9,5.95,5.73,534988,315179384.65,3.79,1.72,0.1,3.48,畜禽养殖,002124
2023-04-04,5.9,5.95,6.08,5.86,681051,408703027.0,3.73,0.85,0.05,4.43,畜禽养殖,002124
2023-04-06,5.98,5.87,5.99,5.83,347769,204732444.92,2.69,-1.34,-0.08,2.26,畜禽养殖,002124
2023-04-07,5.84,5.84,5.88,5.81,205390,119838539.78,1.19,-0.51,-0.03,1.34,畜禽养殖,002124
2023-04-10,5.85,5.76,5.87,5.75,288235,166800464.9,2.05,-1.37,-0.08,1.87,畜禽养殖,002124
2023-04-03,43.12,43.83,44.29,42.84,16853,73747544.16,3.35,1.22,0.53,3.63,畜禽养殖,002982
2023-04-04,44.02,43.65,44.88,43.36,24387,107761806.18,3.47,-0.41,-0.18,5.25,畜禽养殖,002982
2023-04-06,43.63,43.02,44.4,42.52,19023,82149699.0,4.31,-1.44,-0.63,4.1,畜禽养殖,002982
2023-04-07,43.1,42.7,43.17,42.67,11173,47926867.0,1.16,-0.74,-0.32,2.41,畜禽养殖,002982
2023-04-10,42.8,42.86,43.11,42.32,13418,57348574.0,1.85,0.37,0.16,2.89,畜禽养殖,002982
2023-04-03,30.4,33.36,33.36,30.13,273510,875260312.0,10.65,9.99,3.03,5.68,畜禽养殖,603477
2023-04-04,33.5,35.34,36.61,33.15,284433,1003217485.0,10.37,5.94,1.98,5.9,畜禽养殖,603477
2023-04-06,35.4,36.06,37.18,34.51,227336,814463449.0,7.56,2.04,0.72,4.72,畜禽养殖,603477
2023-04-07,35.27,34.35,35.76,34.11,157558,549836430.0,4.58,-4.74,-1.71,3.27,畜禽养殖,603477
2023-04-10,34.24,32.94,34.36,32.0,177113,585095007.0,6.87,-4.1,-1.41,3.68,畜禽养殖,603477
2023-04-03,11.0,11.28,11.41,10.97,104105,116810951.0,4.05,3.87,0.42,4.32,海洋捕捞,600097
2023-04-04,11.35,11.45,11.92,11.34,112807,131084576.0,5.14,1.51,0.17,4.68,海洋捕捞,600097
2023-04-06,11.46,11.12,11.49,11.04,68942,77345431.0,3.93,-2.88,-0.33,2.86,海洋捕捞,600097
2023-04-07,11.09,11.06,11.26,10.98,38395,42652512.0,2.52,-0.54,-0.06,1.59,海洋捕捞,600097
2023-04-10,11.01,10.6,11.05,10.55,56162,60305065.0,4.52,-4.16,-0.46,2.33,海洋捕捞,600097
2023-04-03,20.31,20.6,21.4,20.31,680363,1418616703.0,5.32,0.64,0.13,1.27,畜禽养殖,300498
2023-04-04,20.82,21.89,22.08,20.66,1161101,2520331323.0,6.89,6.26,1.29,2.17,畜禽养殖,300498
2023-04-06,21.8,21.88,22.6,21.68,425794,935968650.0,4.2,-0.05,-0.01,0.8,畜禽养殖,300498
2023-04-07,21.85,21.4,21.91,21.34,421012,905962549.0,2.61,-2.19,-0.48,0.79,畜禽养殖,300498
2023-04-10,21.2,21.32,21.94,21.1,329003,704587170.79,3.93,-0.37,-0.08,0.62,畜禽养殖,300498
2023-04-03,7.24,7.25,7.35,7.2,63285,45955127.0,2.07,0.14,0.01,0.77,畜禽养殖,600965
2023-04-04,7.25,7.17,7.32,7.13,62190,44873488.0,2.62,-1.1,-0.08,0.76,畜禽养殖,600965
2023-04-06,7.2,7.03,7.2,7.02,66814,47224856.0,2.51,-1.95,-0.14,0.82,畜禽养殖,600965
2023-04-07,7.03,7.04,7.05,6.98,44341,31081577.0,1.0,0.14,0.01,0.54,畜禽养殖,600965
2023-04-10,7.04,6.76,7.05,6.72,93610,64080194.0,4.69,-3.98,-0.28,1.14,畜禽养殖,600965
2023-04-03,24.45,24.46,25.15,24.16,144824,358294411.26,4.01,-0.81,-0.2,1.18,畜禽养殖,002299
2023-04-04,24.51,24.84,25.29,24.26,167203,416443159.06,4.21,1.55,0.38,1.36,畜禽养殖,002299
2023-04-06,24.8,24.39,24.97,24.05,140832,343941606.78,3.7,-1.81,-0.45,1.14,畜禽养殖,002299
2023-04-07,24.15,24.66,25.03,24.11,135600,335359542.24,3.77,1.11,0.27,1.1,畜禽养殖,002299
2023-04-10,24.73,24.4,24.74,24.15,98375,240036442.35,2.39,-1.05,-0.26,0.8,畜禽养殖,002299
2023-04-03,10.43,11.37,11.55,10.43,877933,979237158.0,10.53,6.86,0.73,13.45,畜禽养殖,600975
2023-04-04,11.32,12.51,12.51,11.32,743108,910716355.0,10.47,10.03,1.14,11.39,畜禽养殖,600975
2023-04-06,12.54,13.1,13.45,12.2,919281,1170447989.0,9.99,4.72,0.59,14.08,畜禽养殖,600975
2023-04-07,12.57,12.69,13.1,12.51,644443,823339869.0,4.5,-3.13,-0.41,9.87,畜禽养殖,600975
2023-04-10,12.59,12.42,12.83,12.05,521034,645179207.0,6.15,-2.13,-0.27,7.98,畜禽养殖,600975
2023-04-03,2.51,2.52,2.53,2.5,141492,35598425.0,1.2,0.4,0.01,0.97,水产养殖,600467
2023-04-04,2.52,2.5,2.53,2.48,219571,55050277.0,1.98,-0.79,-0.02,1.5,水产养殖,600467
2023-04-06,2.49,2.47,2.49,2.46,173579,42866406.0,1.2,-1.2,-0.03,1.19,水产养殖,600467
2023-04-07,2.47,2.48,2.49,2.46,116000,28709735.0,1.21,0.4,0.01,0.79,水产养殖,600467
2023-04-10,2.47,2.43,2.48,2.42,226495,55396758.0,2.42,-2.02,-0.05,1.55,水产养殖,600467
2023-04-03,5.45,5.47,5.52,5.4,88180,48261122.0,2.2,0.37,0.02,1.83,水产养殖,600257
2023-04-04,5.46,5.38,5.52,5.36,84343,45722820.0,2.93,-1.65,-0.09,1.75,水产养殖,600257
2023-04-06,5.39,5.31,5.4,5.26,101643,53901098.0,2.6,-1.3,-0.07,2.11,水产养殖,600257
2023-04-07,5.3,5.31,5.34,5.27,67166,35622502.0,1.32,0.0,0.0,1.4,水产养殖,600257
2023-04-10,5.32,5.15,5.39,5.13,129284,67007586.0,4.9,-3.01,-0.16,2.69,水产养殖,600257
2023-04-03,2.67,2.67,2.7,2.66,43084,11548146.34,1.5,0.0,0.0,0.2,畜禽养殖,002321
2023-04-04,2.67,2.7,2.71,2.66,90735,24393973.38,1.87,1.12,0.03,0.43,畜禽养殖,002321
2023-04-06,2.7,2.7,2.73,2.68,53544,14465621.0,1.85,0.0,0.0,0.25,畜禽养殖,002321
2023-04-07,2.7,2.67,2.7,2.65,75054,20070781.0,1.85,-1.11,-0.03,0.35,畜禽养殖,002321
2023-04-10,2.67,2.72,2.74,2.66,79136,21393722.0,3.0,1.87,0.05,0.37,畜禽养殖,002321
2023-04-03,5.4,5.45,5.51,5.4,215332,117471178.0,2.03,0.37,0.02,2.44,水产养殖,300094
2023-04-04,5.43,5.38,5.56,5.36,323484,176699989.0,3.67,-1.28,-0.07,3.66,水产养殖,300094
2023-04-06,5.35,5.27,5.38,5.27,251284,133382295.0,2.04,-2.04,-0.11,2.84,水产养殖,300094
2023-04-07,5.27,5.3,5.33,5.27,157554,83530275.0,1.14,0.57,0.03,1.78,水产养殖,300094
2023-04-10,5.31,5.18,5.33,5.17,245746,128308012.97,3.02,-2.26,-0.12,2.78,水产养殖,300094
2023-04-03,21.06,20.69,21.42,20.44,150083,314123253.76,4.65,-1.76,-0.37,4.95,畜禽养殖,002234
2023-04-04,20.6,20.96,21.2,20.5,101149,211388708.88,3.38,1.3,0.27,3.33,畜禽养殖,002234
2023-04-06,20.78,20.5,21.58,20.2,123463,254538988.59,6.58,-2.19,-0.46,4.07,畜禽养殖,002234
2023-04-07,20.49,20.61,20.86,20.29,74807,153919815.44,2.78,0.54,0.11,2.47,畜禽养殖,002234
2023-04-10,20.8,20.94,20.97,20.43,91792,190294994.55,2.62,1.6,0.33,3.03,畜禽养殖,002234
2023-04-03,15.11,14.86,15.36,14.69,239452,359152767.81,4.43,-1.65,-0.25,3.54,畜禽养殖,002458
2023-04-04,14.82,15.23,15.34,14.7,217908,328597080.68,4.31,2.49,0.37,3.22,畜禽养殖,002458
2023-04-06,15.27,14.9,15.37,14.61,188919,281129765.63,4.99,-2.17,-0.33,2.79,畜禽养殖,002458
2023-04-07,14.78,14.84,14.97,14.6,104110,154081988.88,2.48,-0.4,-0.06,1.54,畜禽养殖,002458
2023-04-10,14.91,15.59,15.65,14.82,246188,373773054.91,5.59,5.05,0.75,3.64,畜禽养殖,002458
2023-04-03,11.2,11.04,11.2,10.92,67308,74450668.5,2.49,-1.87,-0.21,1.84,海洋捕捞,000798
2023-04-04,10.95,11.09,11.2,10.92,54288,59999274.21,2.54,0.45,0.05,1.48,海洋捕捞,000798
2023-04-06,11.07,10.79,11.07,10.67,55103,59524008.0,3.61,-2.71,-0.3,1.51,海洋捕捞,000798
2023-04-07,10.79,10.7,10.86,10.69,41309,44439469.0,1.58,-0.83,-0.09,1.13,海洋捕捞,000798
2023-04-10,10.71,10.62,10.72,10.52,41930,44357637.0,1.87,-0.75,-0.08,1.15,海洋捕捞,000798
2023-04-03,8.84,8.94,9.05,8.81,132419,118758398.15,2.7,0.68,0.06,1.87,畜禽养殖,002746
2023-04-04,8.95,8.92,9.07,8.87,115485,103559984.1,2.24,-0.22,-0.02,1.63,畜禽养殖,002746
2023-04-06,8.86,8.85,9.03,8.76,115166,102003092.97,3.03,-0.78,-0.07,1.62,畜禽养殖,002746
2023-04-07,8.88,8.96,8.97,8.78,100071,89046769.26,2.15,1.24,0.11,1.41,畜禽养殖,002746
2023-04-10,9.04,9.0,9.04,8.92,112521,100977820.07,1.34,0.45,0.04,1.59,畜禽养殖,002746
2023-04-03,5.7,5.74,5.75,5.66,20068,11477933.0,1.58,1.06,0.06,1.09,畜禽养殖,300313
2023-04-04,5.75,5.66,5.76,5.63,23581,13417556.0,2.26,-1.39,-0.08,1.28,畜禽养殖,300313
2023-04-06,5.61,5.34,5.69,5.33,40707,22223152.0,6.36,-5.65,-0.32,2.21,畜禽养殖,300313
2023-04-07,5.38,5.46,5.58,5.31,21073,11540636.0,5.06,2.25,0.12,1.14,畜禽养殖,300313
2023-04-10,5.48,5.31,5.48,5.3,20632,11003107.0,3.3,-2.75,-0.15,1.12,畜禽养殖,300313
2023-04-03,4.13,4.12,4.15,4.1,122615,50480702.0,1.21,-0.48,-0.02,0.93,煤炭开采,600758
2023-04-04,4.12,4.1,4.12,4.08,99043,40562200.0,0.97,-0.49,-0.02,0.75,煤炭开采,600758
2023-04-06,4.08,4.08,4.11,4.07,92663,37824682.0,0.98,-0.49,-0.02,0.7,煤炭开采,600758
2023-04-07,4.08,4.07,4.09,4.06,84427,34365232.0,0.74,-0.25,-0.01,0.64,煤炭开采,600758
2023-04-10,4.07,4.0,4.08,4.0,107639,43375165.0,1.97,-1.72,-0.07,0.81,煤炭开采,600758
2023-04-03,20.5,20.2,20.76,20.0,429606,872099481.0,3.74,-0.69,-0.14,0.44,煤炭开采,601225
2023-04-04,20.13,20.33,20.5,20.07,303290,615562105.0,2.13,0.64,0.13,0.31,煤炭开采,601225
2023-04-06,20.28,20.01,20.42,19.89,257536,516585301.0,2.61,-1.57,-0.32,0.27,煤炭开采,601225
2023-04-07,20.12,19.83,20.12,19.77,201279,399740726.0,1.75,-0.9,-0.18,0.21,煤炭开采,601225
2023-04-10,19.73,19.47,19.75,19.22,296189,574982791.0,2.67,-1.82,-0.36,0.31,煤炭开采,601225
2023-04-03,8.76,8.88,9.09,8.76,454524,405579339.0,3.79,1.95,0.17,3.79,煤炭开采,600971
2023-04-04,8.86,9.07,9.23,8.84,397399,360139031.0,4.39,2.14,0.19,3.31,煤炭开采,600971
2023-04-06,9.1,8.99,9.22,8.99,227342,206144299.0,2.54,-0.88,-0.08,1.89,煤炭开采,600971
2023-04-07,9.0,8.85,9.06,8.83,192800,171480457.0,2.56,-1.56,-0.14,1.61,煤炭开采,600971
2023-04-10,8.84,8.76,8.87,8.73,155083,136423431.0,1.58,-1.02,-0.09,1.29,煤炭开采,600971
2023-04-03,21.99,22.19,22.56,21.81,194818,431425923.0,3.42,1.14,0.25,0.65,煤炭开采,601699
2023-04-04,21.95,21.9,22.39,21.7,174356,383257917.0,3.11,-1.31,-0.29,0.58,煤炭开采,601699
2023-04-06,21.73,21.21,21.88,21.1,173731,371396269.0,3.56,-3.15,-0.69,0.58,煤炭开采,601699
2023-04-07,21.34,20.46,21.34,20.22,243642,501755396.0,5.28,-3.54,-0.75,0.81,煤炭开采,601699
2023-04-10,20.42,20.24,20.59,20.2,172337,350218102.0,1.91,-1.08,-0.22,0.58,煤炭开采,601699
2023-04-03,2.95,2.94,2.97,2.93,93651,27591056.0,1.36,0.0,0.0,0.95,煤炭开采,600397
2023-04-04,2.94,2.89,2.94,2.88,112649,32656428.0,2.04,-1.7,-0.05,1.14,煤炭开采,600397
2023-04-06,2.88,2.84,2.88,2.83,94370,26837105.0,1.73,-1.73,-0.05,0.95,煤炭开采,600397
2023-04-07,2.84,2.86,2.87,2.82,73941,21048745.0,1.76,0.7,0.02,0.75,煤炭开采,600397
2023-04-10,2.85,2.77,2.86,2.76,158578,44404268.0,3.5,-3.15,-0.09,1.6,煤炭开采,600397
2023-04-03,4.14,4.14,4.18,4.13,146225,60648308.0,1.21,0.24,0.01,0.56,煤炭开采,601918
2023-04-04,4.14,4.13,4.16,4.11,161549,66730868.0,1.21,-0.24,-0.01,0.62,煤炭开采,601918
2023-04-06,4.13,4.08,4.13,4.07,190519,78003851.0,1.45,-1.21,-0.05,0.74,煤炭开采,601918
2023-04-07,4.08,4.09,4.1,4.07,100606,41149802.0,0.74,0.25,0.01,0.39,煤炭开采,601918
2023-04-10,4.09,4.06,4.09,4.06,128169,52196487.0,0.73,-0.73,-0.03,0.49,煤炭开采,601918
2023-04-03,11.23,11.1,11.45,11.02,263253,294702991.0,3.84,-0.8,-0.09,1.57,煤炭开采,601001
